img_id,Erythema_LABEL,Erythema_SPLIT,Brown_LABEL,Brown_SPLIT,Crust_LABEL,Crust_SPLIT,Telangiectasia_LABEL,Telangiectasia_SPLIT,Black_LABEL,Black_SPLIT
3f105a8cf4a7f6de1e7a66620acbde5a,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
3f177737f402d9fa026c7810894b0fe4,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
3f2a71b25ceec86cd7eb33f24d5972b4,0_FALSE,train,1_TRUE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
3f456c89f528a678d34ec80c49668734,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
3f51e93925f09e7f150cfbc9714abd9c,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
3f5c94f6abc0f54cadc859a3f43066bd,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
3f63bed5ecf2e68fc8dcec4eec6d9e54,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
3f80bf8d754311831c564a6e5a879a73,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
3f982d9ba541babca8b41d94ee6f4a0d,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
3fbe70e536d08d96514ce43e1e496a46,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
3fc76ed6d86876b358f8ff792b888be7,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
3fdd45702d0b257710468787ab2e0ea4,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
3fe779be3f6f829a6f5679c664b93545,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
3ff7427de6a5d6d2e7cea9de5459eebf,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
3ffd8ba932a5ee851875e9c4be3d7101,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
400952a9071613dd72b0f45b7aa6a5f0,1_TRUE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
40142c33f6e18ae94d86839c850ee050,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
401ebaadfcd7a889ea25e90ce94685a1,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4020c77d138e4c3e78c41c0c9c3c3aff,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
40329601a93cb371b35cef0d87318de8,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
403317941a397805ee5c44f6241bcf06,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4045025085e6bee9e718b2a255fee26d,1_TRUE,train,0_FALSE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train
40a8a67e6d6ade17c43beb1d20dbef84,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
40b42b2a6b5116732b7561c3dabb567c,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
40b50c1b1c3a3253d51c4369a6e6eb17,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
40c298a68522a302b8a22ebf3395194e,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
40ee2bdd7d39d94804548a8aef1b052d,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
410f4355e6790608f9a7760c531648e5,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
41227fc92c0785da24dfc8a5c5c265dd,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4123428698b5c492b6e083301586c2d3,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
414bc18ffb4a41d4ca90fa7ce26d2be7,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
414d1baaee908089a3c09143507d5fd8,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
41770d732bd42c1bc0ccb0117ededa06,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4182b215548b3db336660d7fc04eccf4,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
41910f59fab3028a0de8154f6d581f0e,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
41b1a3dd53b83ca2123e0121dccc5fbc,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
41bf23009658edce1f08ee8fe431c34d,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
41c04ddd82aea245cdf7e98a0ce82ece,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
41efd62d9dcb1145994a30ab97d4c514,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4226516f7d5a8358d3a4fc766c1b4c74,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4232bfc4519a01247ebebb87f74fbde1,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
426ec16fd5a64a6cc9b528e6c31e22e9,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
426f046b697ee9ae8c2e789aa1603840,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
427c08d692267d71c1f11344f5a884f5,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
42bb46cb779b95f10e531e2b6181e439,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
42e48f474abe01d645db3efe4df2968c,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
42f803e6afcc2f56022d0be79a906e70,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
42fb731788835a544aa2e8e6ef7396ed,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
430ddfb64eea71d72387cde5bf0ebfe9,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
431ac6cfed503fe33350a0dacbbea0c1,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
43262c5ed7d5c29f9547e40f5bcac4fd,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4340fe3a465e71f3ad1374bdd90e976c,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4358548759256a9166cab1c024e5fac0,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4359c1e966f9423affbb71d7d13c4d98,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
435be3e0fb6848cf8418d56ce0ed9ef7,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
435f2995332c8a17c03d121331680a4f,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
436bc99268db477103afc6ac02b77f42,1_TRUE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
436d32d92e72a91eeeb0351870a0ca83,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4376ac344ba6c1355a19db225d351f38,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
437d88d400cdc61cad92afbc5bde6435,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4396518fbe687c3c713b331170a22de4,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
439bb574cde699bdfba6fdb28e2a79ef,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
43d1ad58b37a7ef9994833b266bf4a98,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
43d7ea1cae8cfa3f6a9f7ac73e7d1479,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
43ed926a85015b5cdd8d79e011d3a9ba,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
44112aa31b9075f3ea05c311695922ff,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
444a00f07c5c270c4878171aadcd7cfd,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
4457b8d40862f6968770ec0e05f98234,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
44761193e1d2180fd323cc6cb705a4af,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
44764eda4635a4f1dd20530dd791dd5c,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
44836297608584b0a300325ca8778270,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
449af7f2951d934e01535d94f2efd61e,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
44ab470249555e7936c6bf6f196f0292,1_TRUE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
44b0916f218f564db263ff46a009d212,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
44b31fa239221c991cca57246fbd62b1,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
44cb052c4c4b7423d8f2412470398341,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
44e2203ce514f1e642515cec9d127551,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
45085cd90eb19ba15f734364c5c29477,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
451ab0eb1b9efa13f0ff9e45b90a30d8,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4523e26d7fcbef87d38d485d44b221bd,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
452670f5d314b708459d19b8e2c3326f,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
45310e88ea83bc2b728595b84abab12b,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4538448ea8e0642839225ba04b8faab8,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
453c86b753e7f0e8695a103e337c35d9,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
45704767476fd9766ac058d4cb2887d8,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4596eb8ddd2645626548932980f2fb6c,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
45a0207eae8a4305c1030a9ead023953,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
45aebbd5b3741b10da7939e5424f70e4,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
45bf5b097b5bd1001b8e9eb2cda52c74,1_TRUE,train,0_FALSE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train
45d246bbee1268188e942606673d81b2,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4604b4b94303edcaa5a2a4feebae1a96,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
46245bf9601f5b8bbb24c4262f3c11d6,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4636aa70443a09da047663421257d2a6,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
463aefeeb49fcc1a56d94d4bdae765c0,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
46409faa46521c676c8e1c3c3330704b,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
4642b8e1fc274b54178423fd990dae01,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4658f75d78bcfa7ee4ba67e24acf8289,1_TRUE,train,0_FALSE,train,1_TRUE,train,1_TRUE,train,0_FALSE,train
4670285632e1c288ec0ac64a15ef82af,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,1_TRUE,train
468b8516ba9a498845ce759b91ff10c4,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
46958c8c8eab8b60a7153ddd0da5ed92,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
469aefba5c7c7d0a4c3b135cefe4ed73,1_TRUE,train,0_FALSE,train,1_TRUE,train,1_TRUE,train,0_FALSE,train
46ad9dbba9c4b1b63da67c05af9efcdc,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
46c139cea08f66ff84a787cce3ffdb6b,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
46dfb3f5f93b9a503e738f8445a926e4,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
46dfc589d7fea1996fe2e4c90369de89,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
46e8e18c64c228c71550ae4f50a92036,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
46ec6952510c57364bc5cff62e35939c,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
46ec8b55f260a816350c83fffe36d2c5,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
471f67105b6832489c8a5e8863c0e964,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
47289e2f63aa602d95a461d3da78fd0f,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
473f3594b1a24ac3109f2ace980b2953,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4741e7522c50a9920560aab2e1baaf0d,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4758b3a9fa2b87f06aa1afb03774bb26,1_TRUE,train,1_TRUE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
47636cb8d1cea91cc2363e837a0a5954,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,1_TRUE,train
4776fafd70c95bad8d8d465817f97c72,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
47a1d53a509436a9c938a781d0d1f70a,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
47b27423f63833f2daf4c58977e7e9f9,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
47b5d95eee9086e7846092dedacf77f1,0_FALSE,train,1_TRUE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
47e5ae61cecf6bf3d6f5f5b1eb2cdbcd,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4812b02d37fe9c73bd74ae162fea4026,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
481cf87e4a0c06b81cf94d288b252d8b,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
48915dd80fdc13f46015f6c62917a8dd,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
489d3e393e11adb2ee67a6dc4d8ac011,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
48cf433ccef276df0277157e5ff062d5,1_TRUE,train,0_FALSE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train
48db2de991722441ea95a09589add784,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
48ee7754c516d4c500d9d211417c14c0,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4927681b38a2fd726b70299cc45c2199,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
493b84bf949c2556d88e1fd06f631115,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
494574831e23cbc36d3d867fb9ed13d7,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
49473b17a6f892edc563a617f2d2b1f0,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4953e564460dbe32e48a21dcff8f6445,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
4957ad50095871123350505d48117331,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
496b1cf6569af308995ffe2d2e92e747,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
49948266f4b2fc08c7c3155f519ae624,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
499ea7bcf3742c19de0c7277dfac953b,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
49c2022928f6d9624f3de078d06fc1f6,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
49dd4efde68d177951ec52f076df6335,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4a0267217fe77b50c3c629bb272e9ebd,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
4a12f6bd5b9c4aaeabd6db930c750a80,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4a295424278b4ee59c44245a65be2adc,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4a400ad27e11d89d02ae11ca3110ae86,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4a6167a547664dd8fb260e116357575c,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4a6f9113fff41397da716fc6f1bb1664,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4a9254b01e34b023fe3cd3d0b02bb179,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4a958c12fef4511b0eef5aa17f66576e,0_FALSE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
4ab4fa98f5acf7ec42886917128df401,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4ac07b83e993297cb8ef4efa00212fce,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4ad19137051d42fee93701d3dacc91c5,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4ad2b78f137d0b41295e884018a6cb51,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4b1308b3ac9e6d507c1e3892a0ca44fa,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4b1f5f367ebc0d5207088d329d8eeee2,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4b2c1b6c720ce280ae9a051bfe2c153d,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4b33075f92c8b22f008e55dac5c1b9fe,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4b64f603f7b3bf9ac464edd02c400ccb,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
4b6e28d38197e3e0ea167421dc6d21fb,1_TRUE,train,0_FALSE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train
4ba0b95bbf54427b7faee1603519e5cf,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4ba7898548e5321a0f0c5a4a5317386b,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4bae18a5cf6f2f211389b5d97f3fe840,0_FALSE,train,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train
4be849739aacbdad208700f9432cab64,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4c13c43d94b40d67d67326ecbd46fd2c,0_FALSE,train,1_TRUE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
4c374174ba0d59f32c4ecb2f9d47dfc2,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4c42677b527ed38de7947242a02cfe77,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4c4ee394e3bd1da54bdec11874990b30,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4c50199b90ca4a97ddb63ac270072d05,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4c7c03f0fbed477b27afc1e76e23cc15,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4c8d9a14a3576a18b1f555c453657b5c,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4cb78451164b8f957352b9484c63c7a3,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4cb85832b363c5ce55d9f52db1157171,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4cbd191d60f97a3b5a8d7b3ad5cc564c,0_FALSE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
4ccb6a341928c32e6bdba870cdf57e25,1_TRUE,train,1_TRUE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
4cd392d99e6a02107b04de7f13266b5b,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4cd4042bcb667eaccf640e24b597430e,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4cd823cc154bc89be14b9ac2dd12bbce,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4d43d8ea8c6102ec7d6c66dcf0e78006,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
4d8ec066d9b4f177abc4c087a1085354,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4da0d4c7c9bc97f0f1fd950780a62530,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4db07607f65f6d096771422eaf124c40,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4dbb4fad384acdcdb70f2fb191036b12,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4de99fdc6b65ce2148d412a39d112768,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4e0c00bced488a3a8a1509270f32763b,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4e0c618edaf786dcbd5c8b6a2807db9d,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4e63404b516800a93d6dc91e4f4a23b6,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
4e650d081d0829b235247711d43e636a,1_TRUE,train,0_FALSE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train
4e662ea43174e9cf92b6a455c1a973b1,1_TRUE,train,0_FALSE,train,0_FALSE,train,1_TRUE,train,1_TRUE,train
4e6a192b8a782070763518a79ec6d60d,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4e75fb23e3809ecf794a3c972131d926,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4e7f1251e17184621d52f441c4acc44d,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4e93096e2139582a1a633220a9638049,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4eb6d37849e5cdb1459cf21a11788543,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4ecda9f73f1d4d69b5c3505ee3f3f281,0_FALSE,train,0_FALSE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train
4ef0025817e752ae5981dd0358b2d242,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4ef7b09678867c6921d5385ecb18aef2,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,1_TRUE,train
4f01060464bcbaa9469aff766330cf02,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4f0eb083a35b53705df9e3fca1f97ba2,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4f0f7269f00d59e3d47fc6ad5e8cbda2,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
4f2789306cc2ca41d5c3d0b45d8e5c42,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4f2cfcc16aba1a336c56c83cbe6ce1a8,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4f2db3afe01f83e31a82fb8d49e10f1d,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4f528bf1928eb2aeb6fea903ef744a55,1_TRUE,train,0_FALSE,train,1_TRUE,train,1_TRUE,train,0_FALSE,train
4f5329b78b12fcb17873fd584bd06936,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4f61db9db37394caa8bd630568d77ad5,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
4f6a5613c13cc3956c17aef8248afca4,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
4fab663ca875d7ce04524182c53aa4cc,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,1_TRUE,train
4ff1ea06e98ef27ae93b27fbfa384a75,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
4ff4109275ef98c7cd754dee47249adc,0_FALSE,train,0_FALSE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train
5011f3bf50e0d3015a5dce69929954fb,1_TRUE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train,0_FALSE,train
50229b1b76f93c7205010aa64925118b,1_TRUE,train,0_FALSE,train,1_TRUE,train,0_FALSE,train,0_FALSE,train
